Date,Close**,Close**_binance-coin,Close**_dogecoin,Close**_balancer,Close**_aragon
2015-05-11,242.16,,9.300000000000001e-05,,
2015-05-12,241.11,,0.00011100000000000001,,
2015-05-13,236.38,,0.00010800000000000001,,
2015-05-14,236.93,,0.00011399999999999999,,
2015-05-15,237.6,,0.00011999999999999999,,
2015-05-16,236.15,,0.000117,,
2015-05-17,236.8,,0.00011499999999999999,,
2015-05-18,233.13,,0.00011599999999999999,,
2015-05-19,231.95,,0.00011999999999999999,,
2015-05-20,234.02,,0.000134,,
2015-05-21,235.34,,0.000134,,
2015-05-22,240.35,,0.000139,,
2015-05-23,238.87,,0.000136,,
2015-05-24,240.95,,0.000143,,
2015-05-25,237.11,,0.00014199999999999998,,
2015-05-26,237.12,,0.000161,,
2015-05-27,237.28,,0.000184,,
2015-05-28,237.41,,0.000192,,
2015-05-29,237.1,,0.000178,,
2015-05-30,233.35,,0.000162,,
2015-05-31,230.19,,0.000154,,
2015-06-01,222.93,,0.00014099999999999998,,
2015-06-02,225.8,,0.00016,,
2015-06-03,225.87,,0.000151,,
2015-06-04,224.32,,0.000152,,
2015-06-05,224.95,,0.000153,,
2015-06-06,225.62,,0.00015800000000000002,,
2015-06-07,222.88,,0.000152,,
2015-06-08,228.49,,0.00016299999999999998,,
2015-06-09,229.05,,0.000162,,
2015-06-10,228.8,,0.000157,,
2015-06-11,229.71,,0.00016,,
2015-06-12,229.98,,0.000161,,
2015-06-13,232.4,,0.000165,,
2015-06-14,233.54,,0.000167,,
2015-06-15,236.82,,0.00016999999999999999,,
2015-06-16,250.9,,0.000198,,
2015-06-17,249.28,,0.000197,,
2015-06-18,249.01,,0.00021,,
2015-06-19,244.61,,0.00020899999999999998,,
2015-06-20,245.21,,0.00021,,
2015-06-21,243.94,,0.00020899999999999998,,
2015-06-22,246.99,,0.00021899999999999998,,
2015-06-23,244.3,,0.00018700000000000002,,
2015-06-24,240.51,,0.000178,,
2015-06-25,242.8,,0.00018600000000000002,,
2015-06-26,243.59,,0.00020099999999999998,,
2015-06-27,250.99,,0.00021,,
2015-06-28,249.01,,0.000204,,
2015-06-29,257.06,,0.00021400000000000002,,
2015-06-30,263.07,,0.000199,,
2015-07-01,258.62,,0.000193,,
2015-07-02,255.41,,0.00019099999999999998,,
2015-07-03,256.34,,0.00019099999999999998,,
2015-07-04,260.89,,0.00019099999999999998,,
2015-07-05,271.91,,0.000194,,
2015-07-06,269.03,,0.000192,,
2015-07-07,266.21,,0.00018899999999999999,,
2015-07-08,270.79,,0.00018899999999999999,,
2015-07-09,269.23,,0.000195,,
2015-07-10,284.89,,0.00020299999999999997,,
2015-07-11,293.11,,0.00020099999999999998,,
2015-07-12,310.87,,0.00021099999999999998,,
2015-07-13,292.05,,0.0002,,
2015-07-14,287.46,,0.000194,,
2015-07-15,285.83,,0.00018600000000000002,,
2015-07-16,278.09,,0.000171,,
2015-07-17,279.47,,0.00018,,
2015-07-18,274.9,,0.000177,,
2015-07-19,273.61,,0.000169,,
2015-07-20,278.98,,0.000174,,
2015-07-21,275.83,,0.00016999999999999999,,
2015-07-22,277.22,,0.000184,,
2015-07-23,276.05,,0.000178,,
2015-07-24,288.28,,0.000188,,
2015-07-25,288.7,,0.000188,,
2015-07-26,292.69,,0.00018700000000000002,,
2015-07-27,293.62,,0.00018899999999999999,,
2015-07-28,294.43,,0.000188,,
2015-07-29,289.59,,0.000184,,
2015-07-30,287.72,,0.000183,,
2015-07-31,284.65,,0.000184,,
2015-08-01,281.6,,0.000175,,
2015-08-02,282.61,,0.000172,,
2015-08-03,281.23,,0.000173,,
2015-08-04,285.22,,0.000176,,
2015-08-05,281.88,,0.000173,,
2015-08-06,278.58,,0.000168,,
2015-08-07,279.58,,0.000168,,
2015-08-08,261.0,,0.00015800000000000002,,
2015-08-09,265.08,,0.000162,,
2015-08-10,264.47,,0.00016,,
2015-08-11,270.39,,0.000164,,
2015-08-12,266.38,,0.00016,,
2015-08-13,264.08,,0.000156,,
2015-08-14,265.68,,0.00015800000000000002,,
2015-08-15,261.55,,0.000155,,
2015-08-16,258.51,,0.000148,,
2015-08-17,257.98,,0.00015,,
2015-08-18,211.08,,0.000134,,
2015-08-19,226.68,,0.000131,,
2015-08-20,235.35,,0.000139,,
2015-08-21,232.57,,0.000145,,
2015-08-22,230.39,,0.00013700000000000002,,
2015-08-23,228.17,,0.000138,,
2015-08-24,210.49,,0.000128,,
2015-08-25,221.61,,0.000129,,
2015-08-26,225.83,,0.000133,,
2015-08-27,224.77,,0.000129,,
2015-08-28,231.4,,0.000132,,
2015-08-29,229.78,,0.000131,,
2015-08-30,228.76,,0.000129,,
2015-08-31,230.06,,0.000129,,
2015-09-01,228.12,,0.000127,,
2015-09-02,229.28,,0.000126,,
2015-09-03,227.18,,0.000122,,
2015-09-04,230.3,,0.000125,,
2015-09-05,235.02,,0.00013000000000000002,,
2015-09-06,239.84,,0.000132,,
2015-09-07,239.85,,0.00013000000000000002,,
2015-09-08,243.61,,0.000131,,
2015-09-09,238.17,,0.00013000000000000002,,
2015-09-10,238.48,,0.000129,,
2015-09-11,240.11,,0.000131,,
2015-09-12,235.23,,0.000127,,
2015-09-13,230.51,,0.000126,,
2015-09-14,230.64,,0.000125,,
2015-09-15,230.3,,0.000126,,
2015-09-16,229.09,,0.000124,,
2015-09-17,229.81,,0.000125,,
2015-09-18,232.98,,0.000127,,
2015-09-19,231.49,,0.000126,,
2015-09-20,231.21,,0.000126,,
2015-09-21,227.09,,0.00013000000000000002,,
2015-09-22,230.62,,0.000126,,
2015-09-23,230.28,,0.000124,,
2015-09-24,234.53,,0.000124,,
2015-09-25,235.14,,0.000122,,
2015-09-26,234.34,,0.000123,,
2015-09-27,232.76,,0.000122,,
2015-09-28,239.14,,0.000124,,
2015-09-29,236.69,,0.000121,,
2015-09-30,236.06,,0.000123,,
2015-10-01,237.55,,0.000122,,
2015-10-02,237.29,,0.000123,,
2015-10-03,238.73,,0.000121,,
2015-10-04,238.26,,0.000118,,
2015-10-05,240.38,,0.000117,,
2015-10-06,246.06,,0.000121,,
2015-10-07,242.97,,0.000121,,
2015-10-08,242.3,,0.00011899999999999999,,
2015-10-09,243.93,,0.00011899999999999999,,
2015-10-10,244.94,,0.00011899999999999999,,
2015-10-11,247.05,,0.00011999999999999999,,
2015-10-12,245.31,,0.00011899999999999999,,
2015-10-13,249.51,,0.000121,,
2015-10-14,251.99,,0.00011999999999999999,,
2015-10-15,254.32,,0.00011999999999999999,,
2015-10-16,262.87,,0.000121,,
2015-10-17,270.64,,0.000121,,
2015-10-18,261.64,,0.00011899999999999999,,
2015-10-19,263.44,,0.00011899999999999999,,
2015-10-20,269.46,,0.000118,,
2015-10-21,266.27,,0.000117,,
2015-10-22,274.02,,0.000118,,
2015-10-23,276.5,,0.00011499999999999999,,
2015-10-24,281.65,,0.00011399999999999999,,
2015-10-25,283.68,,0.00011599999999999999,,
2015-10-26,285.3,,0.00011599999999999999,,
2015-10-27,293.79,,0.000118,,
2015-10-28,304.62,,0.000126,,
2015-10-29,313.86,,0.00014099999999999998,,
2015-10-30,328.02,,0.000151,,
2015-10-31,314.17,,0.00013700000000000002,,
2015-11-01,325.43,,0.00014099999999999998,,
2015-11-02,361.19,,0.000147,,
2015-11-03,403.42,,0.000156,,
2015-11-04,411.56,,0.000149,,
2015-11-05,386.35,,0.000146,,
2015-11-06,374.47,,0.00014099999999999998,,
2015-11-07,386.48,,0.000145,,
2015-11-08,373.37,,0.000136,,
2015-11-09,380.26,,0.000135,,
2015-11-10,336.82,,0.000123,,
2015-11-11,311.08,,0.000125,,
2015-11-12,338.15,,0.00013000000000000002,,
2015-11-13,336.75,,0.00013000000000000002,,
2015-11-14,332.91,,0.00013000000000000002,,
2015-11-15,320.17,,0.000125,,
2015-11-16,330.75,,0.000131,,
2015-11-17,335.09,,0.000133,,
2015-11-18,334.59,,0.000135,,
2015-11-19,326.15,,0.00013000000000000002,,
2015-11-20,322.02,,0.000131,,
2015-11-21,326.93,,0.000131,,
2015-11-22,324.54,,0.000128,,
2015-11-23,323.05,,0.00013000000000000002,,
2015-11-24,320.05,,0.000128,,
2015-11-25,328.21,,0.00013000000000000002,,
2015-11-26,352.68,,0.000132,,
2015-11-27,358.04,,0.000133,,
2015-11-28,357.38,,0.00013000000000000002,,
2015-11-29,371.29,,0.00013000000000000002,,
2015-11-30,377.32,,0.000128,,
2015-12-01,362.49,,0.000127,,
2015-12-02,359.19,,0.00013000000000000002,,
2015-12-03,361.05,,0.000129,,
2015-12-04,363.18,,0.000129,,
2015-12-05,388.95,,0.00013000000000000002,,
2015-12-06,388.78,,0.000128,,
2015-12-07,395.54,,0.000133,,
2015-12-08,415.56,,0.000136,,
2015-12-09,417.56,,0.00014199999999999998,,
2015-12-10,415.48,,0.000139,,
2015-12-11,451.94,,0.00015,,
2015-12-12,435.0,,0.00014199999999999998,,
2015-12-13,433.76,,0.000143,,
2015-12-14,444.18,,0.000145,,
2015-12-15,465.32,,0.00015,,
2015-12-16,454.93,,0.00015,,
2015-12-17,456.08,,0.000155,,
2015-12-18,463.62,,0.000155,,
2015-12-19,462.32,,0.000153,,
2015-12-20,442.68,,0.000143,,
2015-12-21,438.64,,0.000143,,
2015-12-22,436.57,,0.00014199999999999998,,
2015-12-23,442.4,,0.000147,,
2015-12-24,454.98,,0.000147,,
2015-12-25,455.65,,0.000147,,
2015-12-26,417.27,,0.000139,,
2015-12-27,422.82,,0.000145,,
2015-12-28,422.28,,0.000139,,
2015-12-29,432.98,,0.000155,,
2015-12-30,426.62,,0.000153,,
2015-12-31,430.57,,0.000151,,
2016-01-01,434.33,,0.000154,,
2016-01-02,433.44,,0.000151,,
2016-01-03,430.01,,0.000146,,
2016-01-04,433.09,,0.000144,,
2016-01-05,431.96,,0.00013700000000000002,,
2016-01-06,429.11,,0.000135,,
2016-01-07,458.05,,0.000139,,
2016-01-08,453.23,,0.00015800000000000002,,
2016-01-09,447.61,,0.00018,,
2016-01-10,447.99,,0.000167,,
2016-01-11,448.43,,0.000171,,
2016-01-12,435.69,,0.00018,,
2016-01-13,432.37,,0.000177,,
2016-01-14,430.31,,0.000175,,
2016-01-15,364.33,,0.000149,,
2016-01-16,387.54,,0.000155,,
2016-01-17,382.3,,0.000152,,
2016-01-18,387.17,,0.000151,,
2016-01-19,380.15,,0.000148,,
2016-01-20,420.23,,0.000168,,
2016-01-21,410.26,,0.00016299999999999998,,
2016-01-22,382.49,,0.000168,,
2016-01-23,387.49,,0.000172,,
2016-01-24,402.97,,0.000193,,
2016-01-25,391.73,,0.000212,,
2016-01-26,392.15,,0.000356,,
2016-01-27,394.97,,0.000455,,
2016-01-28,380.29,,0.000344,,
2016-01-29,379.47,,0.00031600000000000004,,
2016-01-30,378.26,,0.000258,,
2016-01-31,368.77,,0.000277,,
2016-02-01,373.06,,0.00027,,
2016-02-02,374.45,,0.000262,,
2016-02-03,369.95,,0.000265,,
2016-02-04,389.59,,0.00028700000000000004,,
2016-02-05,386.55,,0.000305,,
2016-02-06,376.52,,0.000306,,
2016-02-07,376.62,,0.000285,,
2016-02-08,373.45,,0.00028700000000000004,,
2016-02-09,376.03,,0.000292,,
2016-02-10,381.65,,0.000298,,
2016-02-11,379.65,,0.00029,,
2016-02-12,384.26,,0.000301,,
2016-02-13,391.86,,0.000295,,
2016-02-14,407.23,,0.000301,,
2016-02-15,400.18,,0.000298,,
2016-02-16,407.49,,0.000292,,
2016-02-17,416.32,,0.000278,,
2016-02-18,422.37,,0.000278,,
2016-02-19,420.79,,0.000297,,
2016-02-20,437.16,,0.000291,,
2016-02-21,438.8,,0.000285,,
2016-02-22,437.75,,0.000283,,
2016-02-23,420.74,,0.00028,,
2016-02-24,424.95,,0.000278,,
2016-02-25,424.54,,0.000269,,
2016-02-26,432.15,,0.000259,,
2016-02-27,432.52,,0.00025499999999999996,,
2016-02-28,433.5,,0.000254,,
2016-02-29,437.7,,0.00025,,
2016-03-01,435.12,,0.00024900000000000004,,
2016-03-02,423.99,,0.000244,,
2016-03-03,421.65,,0.000245,,
2016-03-04,410.94,,0.00023799999999999998,,
2016-03-05,400.57,,0.00022400000000000002,,
2016-03-06,407.71,,0.000221,,
2016-03-07,414.32,,0.000233,,
2016-03-08,413.97,,0.00022,,
2016-03-09,414.86,,0.00022999999999999998,,
2016-03-10,417.13,,0.000241,,
2016-03-11,421.69,,0.000241,,
2016-03-12,411.62,,0.00023700000000000001,,
2016-03-13,414.07,,0.000245,,
2016-03-14,416.44,,0.00023799999999999998,,
2016-03-15,416.83,,0.000231,,
2016-03-16,417.01,,0.000231,,
2016-03-17,420.62,,0.000223,,
2016-03-18,409.55,,0.00020899999999999998,,
2016-03-19,410.44,,0.00022,,
2016-03-20,413.76,,0.00021400000000000002,,
2016-03-21,413.31,,0.000212,,
2016-03-22,418.09,,0.000217,,
2016-03-23,418.04,,0.000212,,
2016-03-24,416.39,,0.000213,,
2016-03-25,417.18,,0.00021400000000000002,,
2016-03-26,417.95,,0.000213,,
2016-03-27,426.77,,0.00021600000000000002,,
2016-03-28,424.23,,0.000215,,
2016-03-29,416.52,,0.000254,,
2016-03-30,414.82,,0.000234,,
2016-03-31,416.73,,0.000233,,
2016-04-01,417.96,,0.00022400000000000002,,
2016-04-02,420.87,,0.000226,,
2016-04-03,420.9,,0.000221,,
2016-04-04,421.44,,0.00022,,
2016-04-05,424.03,,0.00021400000000000002,,
2016-04-06,423.41,,0.00021600000000000002,,
2016-04-07,422.74,,0.000212,,
2016-04-08,420.35,,0.00021099999999999998,,
2016-04-09,419.41,,0.00020800000000000001,,
2016-04-10,421.56,,0.000204,,
2016-04-11,422.48,,0.00021400000000000002,,
2016-04-12,425.19,,0.000229,,
2016-04-13,423.73,,0.000234,,
2016-04-14,424.28,,0.00022999999999999998,,
2016-04-15,429.71,,0.000233,,
2016-04-16,430.57,,0.00022999999999999998,,
2016-04-17,427.4,,0.000226,,
2016-04-18,428.59,,0.000225,,
2016-04-19,435.51,,0.00022200000000000003,,
2016-04-20,441.39,,0.000226,,
2016-04-21,449.42,,0.000226,,
2016-04-22,445.74,,0.00022400000000000002,,
2016-04-23,450.28,,0.00022400000000000002,,
2016-04-24,458.55,,0.000227,,
2016-04-25,461.43,,0.000227,,
2016-04-26,466.09,,0.00022999999999999998,,
2016-04-27,444.69,,0.00022400000000000002,,
2016-04-28,449.01,,0.00022799999999999999,,
2016-04-29,455.1,,0.000226,,
2016-04-30,448.32,,0.000226,,
2016-05-01,451.88,,0.000226,,
2016-05-02,444.67,,0.000229,,
2016-05-03,450.3,,0.00022799999999999999,,
2016-05-04,446.72,,0.000225,,
2016-05-05,447.98,,0.000221,,
2016-05-06,459.6,,0.000225,,
2016-05-07,458.54,,0.000223,,
2016-05-08,458.55,,0.00022200000000000003,,
2016-05-09,460.48,,0.00022400000000000002,,
2016-05-10,450.89,,0.00022,,
2016-05-11,452.73,,0.00022400000000000002,,
2016-05-12,454.77,,0.00023500000000000002,,
2016-05-13,455.67,,0.000236,,
2016-05-14,455.67,,0.000231,,
2016-05-15,457.57,,0.000231,,
2016-05-16,454.16,,0.000229,,
2016-05-17,453.78,,0.000226,,
2016-05-18,454.62,,0.00022799999999999999,,
2016-05-19,438.71,,0.000225,,
2016-05-20,442.68,,0.00022799999999999999,,
2016-05-21,443.19,,0.000226,,
2016-05-22,439.32,,0.00022400000000000002,,
2016-05-23,444.15,,0.000225,,
2016-05-24,445.98,,0.00022400000000000002,,
2016-05-25,449.6,,0.00022400000000000002,,
2016-05-26,453.38,,0.00022799999999999999,,
2016-05-27,473.46,,0.00022999999999999998,,
2016-05-28,530.04,,0.00023700000000000001,,
2016-05-29,526.23,,0.00023799999999999998,,
2016-05-30,533.86,,0.00023799999999999998,,
2016-05-31,531.39,,0.000231,,
2016-06-01,536.92,,0.000234,,
2016-06-02,537.97,,0.00022999999999999998,,
2016-06-03,569.19,,0.00023799999999999998,,
2016-06-04,572.73,,0.00023700000000000001,,
2016-06-05,574.98,,0.00023700000000000001,,
2016-06-06,585.54,,0.000236,,
2016-06-07,576.6,,0.00023999999999999998,,
2016-06-08,581.65,,0.000246,,
2016-06-09,574.63,,0.000265,,
2016-06-10,577.47,,0.00026000000000000003,,
2016-06-11,606.73,,0.00025299999999999997,,
2016-06-12,672.78,,0.00027,,
2016-06-13,704.38,,0.000298,,
2016-06-14,685.56,,0.00032,,
2016-06-15,694.47,,0.00031299999999999996,,
2016-06-16,766.31,,0.000335,,
2016-06-17,748.91,,0.000321,,
2016-06-18,756.23,,0.000324,,
2016-06-19,763.78,,0.000338,,
2016-06-20,737.23,,0.000323,,
2016-06-21,666.65,,0.000307,,
2016-06-22,596.12,,0.000266,,
2016-06-23,623.98,,0.00028,,
2016-06-24,665.3,,0.000281,,
2016-06-25,665.12,,0.00028399999999999996,,
2016-06-26,629.37,,0.000285,,
2016-06-27,655.28,,0.000288,,
2016-06-28,647.0,,0.000301,,
2016-06-29,639.89,,0.000296,,
2016-06-30,673.34,,0.000304,,
2016-07-01,676.3,,0.000302,,
2016-07-02,703.7,,0.000306,,
2016-07-03,658.66,,0.00028199999999999997,,
2016-07-04,683.66,,0.00028900000000000003,,
2016-07-05,670.63,,0.00028700000000000004,,
2016-07-06,677.33,,0.00028399999999999996,,
2016-07-07,640.56,,0.000275,,
2016-07-08,666.52,,0.000277,,
2016-07-09,650.96,,0.00027,,
2016-07-10,649.36,,0.000272,,
2016-07-11,647.66,,0.000267,,
2016-07-12,664.55,,0.000265,,
2016-07-13,654.47,,0.000263,,
2016-07-14,658.08,,0.000262,,
2016-07-15,663.26,,0.000264,,
2016-07-16,660.77,,0.000262,,
2016-07-17,679.46,,0.000263,,
2016-07-18,673.11,,0.000252,,
2016-07-19,672.86,,0.000245,,
2016-07-20,665.68,,0.000244,,
2016-07-21,665.01,,0.00023700000000000001,,
2016-07-22,650.62,,0.00023700000000000001,,
2016-07-23,655.56,,0.000251,,
2016-07-24,661.28,,0.00024900000000000004,,
2016-07-25,654.1,,0.000245,,
2016-07-26,651.78,,0.00023999999999999998,,
2016-07-27,654.35,,0.00023700000000000001,,
2016-07-28,655.03,,0.00023799999999999998,,
2016-07-29,656.99,,0.00023799999999999998,,
2016-07-30,655.05,,0.000239,,
2016-07-31,624.68,,0.00022999999999999998,,
2016-08-01,606.27,,0.000223,,
2016-08-02,547.47,,0.000206,,
2016-08-03,566.35,,0.00021400000000000002,,
2016-08-04,578.29,,0.000215,,
2016-08-05,575.04,,0.000218,,
2016-08-06,587.78,,0.000231,,
2016-08-07,592.69,,0.000264,,
2016-08-08,591.05,,0.00023700000000000001,,
2016-08-09,587.8,,0.00023700000000000001,,
2016-08-10,592.1,,0.000239,,
2016-08-11,589.12,,0.00023500000000000002,,
2016-08-12,587.56,,0.000239,,
2016-08-13,585.59,,0.000239,,
2016-08-14,570.47,,0.000245,,
2016-08-15,567.24,,0.00023799999999999998,,
2016-08-16,577.44,,0.000258,,
2016-08-17,573.22,,0.00024700000000000004,,
2016-08-18,574.32,,0.00024700000000000004,,
2016-08-19,575.63,,0.000233,,
2016-08-20,581.7,,0.00023799999999999998,,
2016-08-21,581.31,,0.00023199999999999997,,
2016-08-22,586.75,,0.000229,,
2016-08-23,583.41,,0.000227,,
2016-08-24,580.18,,0.000231,,
2016-08-25,577.76,,0.000229,,
2016-08-26,579.65,,0.000231,,
2016-08-27,569.95,,0.00022400000000000002,,
2016-08-28,573.91,,0.000229,,
2016-08-29,574.11,,0.000225,,
2016-08-30,577.5,,0.000233,,
2016-08-31,575.47,,0.00023500000000000002,,
2016-09-01,572.3,,0.00023199999999999997,,
2016-09-02,575.54,,0.00023500000000000002,,
2016-09-03,598.21,,0.000236,,
2016-09-04,608.63,,0.00023500000000000002,,
2016-09-05,606.59,,0.000236,,
2016-09-06,610.44,,0.000241,,
2016-09-07,614.54,,0.000242,,
2016-09-08,626.32,,0.00022799999999999999,,
2016-09-09,622.86,,0.00022999999999999998,,
2016-09-10,623.51,,0.000227,,
2016-09-11,606.72,,0.000226,,
2016-09-12,608.24,,0.000226,,
2016-09-13,609.24,,0.000225,,
2016-09-14,610.68,,0.000226,,
2016-09-15,607.16,,0.000233,,
2016-09-16,606.97,,0.00025,,
2016-09-17,605.98,,0.000236,,
2016-09-18,609.87,,0.00023999999999999998,,
2016-09-19,609.23,,0.000236,,
2016-09-20,608.31,,0.00023199999999999997,,
2016-09-21,597.15,,0.000231,,
2016-09-22,596.3,,0.00022799999999999999,,
2016-09-23,602.84,,0.00022400000000000002,,
2016-09-24,602.63,,0.000226,,
2016-09-25,600.83,,0.000225,,
2016-09-26,608.04,,0.000229,,
2016-09-27,606.17,,0.00022799999999999999,,
2016-09-28,604.73,,0.000229,,
2016-09-29,605.69,,0.000231,,
2016-09-30,609.73,,0.00023500000000000002,,
2016-10-01,613.98,,0.000233,,
2016-10-02,610.89,,0.00022999999999999998,,
2016-10-03,612.13,,0.000234,,
2016-10-04,610.2,,0.000229,,
2016-10-05,612.51,,0.000233,,
2016-10-06,613.02,,0.000223,,
2016-10-07,617.12,,0.00022799999999999999,,
2016-10-08,619.11,,0.000225,,
2016-10-09,616.75,,0.00022799999999999999,,
2016-10-10,618.99,,0.00022799999999999999,,
2016-10-11,641.07,,0.00022999999999999998,,
2016-10-12,636.19,,0.000225,,
2016-10-13,636.79,,0.000227,,
2016-10-14,640.38,,0.000227,,
2016-10-15,638.65,,0.00022400000000000002,,
2016-10-16,641.63,,0.000223,,
2016-10-17,639.19,,0.000221,,
2016-10-18,637.96,,0.000221,,
2016-10-19,630.52,,0.00021899999999999998,,
2016-10-20,630.86,,0.000221,,
2016-10-21,632.83,,0.000218,,
2016-10-22,657.29,,0.000223,,
2016-10-23,657.07,,0.000221,,
2016-10-24,653.76,,0.00021899999999999998,,
2016-10-25,657.59,,0.00021899999999999998,,
2016-10-26,678.3,,0.00021600000000000002,,
2016-10-27,688.31,,0.000217,,
2016-10-28,689.65,,0.00021600000000000002,,
2016-10-29,714.48,,0.000223,,
2016-10-30,701.86,,0.000223,,
2016-10-31,700.97,,0.00022,,
2016-11-01,729.79,,0.000221,,
2016-11-02,740.83,,0.00022,,
2016-11-03,688.7,,0.000217,,
2016-11-04,703.23,,0.00021899999999999998,,
2016-11-05,703.42,,0.00022200000000000003,,
2016-11-06,711.52,,0.000221,,
2016-11-07,703.13,,0.000239,,
2016-11-08,709.85,,0.000229,,
2016-11-09,723.27,,0.000229,,
2016-11-10,715.53,,0.00022799999999999999,,
2016-11-11,716.41,,0.000227,,
2016-11-12,705.05,,0.00022,,
2016-11-13,702.03,,0.000225,,
2016-11-14,705.02,,0.000223,,
2016-11-15,711.62,,0.00022200000000000003,,
2016-11-16,744.2,,0.000221,,
2016-11-17,740.98,,0.00022400000000000002,,
2016-11-18,751.59,,0.000218,,
2016-11-19,751.62,,0.00022,,
2016-11-20,731.03,,0.00021899999999999998,,
2016-11-21,739.25,,0.00022200000000000003,,
2016-11-22,751.35,,0.00022400000000000002,,
2016-11-23,744.59,,0.00021899999999999998,,
2016-11-24,740.29,,0.000218,,
2016-11-25,741.65,,0.00022,,
2016-11-26,735.38,,0.00021899999999999998,,
2016-11-27,732.03,,0.000217,,
2016-11-28,735.81,,0.000218,,
2016-11-29,735.6,,0.000217,,
2016-11-30,745.69,,0.00021400000000000002,,
2016-12-01,756.77,,0.00021400000000000002,,
2016-12-02,777.94,,0.00021600000000000002,,
2016-12-03,771.16,,0.000217,,
2016-12-04,773.87,,0.000217,,
2016-12-05,758.7,,0.000215,,
2016-12-06,764.22,,0.000212,,
2016-12-07,768.13,,0.00021400000000000002,,
2016-12-08,770.81,,0.000215,,
2016-12-09,772.79,,0.000212,,
2016-12-10,774.65,,0.000215,,
2016-12-11,769.73,,0.000223,,
2016-12-12,780.09,,0.00022200000000000003,,
2016-12-13,780.56,,0.00021600000000000002,,
2016-12-14,781.48,,0.000217,,
2016-12-15,778.09,,0.000215,,
2016-12-16,784.91,,0.000217,,
2016-12-17,790.83,,0.00021899999999999998,,
2016-12-18,790.53,,0.000218,,
2016-12-19,792.71,,0.000218,,
2016-12-20,800.88,,0.00021899999999999998,,
2016-12-21,834.28,,0.000227,,
2016-12-22,864.54,,0.000225,,
2016-12-23,921.98,,0.000236,,
2016-12-24,898.82,,0.000234,,
2016-12-25,896.18,,0.00022999999999999998,,
2016-12-26,907.61,,0.000233,,
2016-12-27,933.2,,0.000227,,
2016-12-28,975.92,,0.000223,,
2016-12-29,973.5,,0.00022799999999999999,,
2016-12-30,961.24,,0.00022799999999999999,,
2016-12-31,963.74,,0.000223,,
2017-01-01,998.33,,0.00022799999999999999,,
2017-01-02,1021.75,,0.000226,,
2017-01-03,1043.84,,0.000227,,
2017-01-04,1154.73,,0.000236,,
2017-01-05,1013.38,,0.000229,,
2017-01-06,902.2,,0.00022,,
2017-01-07,908.59,,0.000221,,
2017-01-08,911.2,,0.000221,,
2017-01-09,902.83,,0.000229,,
2017-01-10,907.68,,0.000226,,
2017-01-11,777.76,,0.000205,,
2017-01-12,804.83,,0.00020800000000000001,,
2017-01-13,823.98,,0.00020899999999999998,,
2017-01-14,818.41,,0.00020899999999999998,,
2017-01-15,821.8,,0.000206,,
2017-01-16,831.53,,0.000207,,
2017-01-17,907.94,,0.000215,,
2017-01-18,886.62,,0.00020800000000000001,,
2017-01-19,899.07,,0.00021099999999999998,,
2017-01-20,895.03,,0.00020899999999999998,,
2017-01-21,921.79,,0.00020800000000000001,,
2017-01-22,924.67,,0.000207,,
2017-01-23,921.01,,0.00020800000000000001,,
2017-01-24,892.69,,0.000202,,
2017-01-25,901.54,,0.000204,,
2017-01-26,917.59,,0.00020800000000000001,,
2017-01-27,919.75,,0.000204,,
2017-01-28,921.59,,0.00020899999999999998,,
2017-01-29,919.5,,0.000204,,
2017-01-30,920.38,,0.00020800000000000001,,
2017-01-31,970.4,,0.000206,,
2017-02-01,989.02,,0.00020899999999999998,,
2017-02-02,1011.8,,0.00021099999999999998,,
2017-02-03,1029.91,,0.000213,,
2017-02-04,1042.9,,0.00021099999999999998,,
2017-02-05,1027.34,,0.00021099999999999998,,
2017-02-06,1038.15,,0.00021400000000000002,,
2017-02-07,1061.35,,0.00020800000000000001,,
2017-02-08,1063.07,,0.00021099999999999998,,
2017-02-09,994.38,,0.000204,,
2017-02-10,988.67,,0.00020800000000000001,,
2017-02-11,1004.45,,0.00021,,
2017-02-12,999.18,,0.00020800000000000001,,
2017-02-13,990.64,,0.00020800000000000001,,
2017-02-14,1004.55,,0.00020899999999999998,,
2017-02-15,1007.48,,0.00020899999999999998,,
2017-02-16,1027.44,,0.000207,,
2017-02-17,1046.21,,0.00020899999999999998,,
2017-02-18,1054.42,,0.000197,,
2017-02-19,1047.87,,0.00020800000000000001,,
2017-02-20,1079.98,,0.000207,,
2017-02-21,1115.3,,0.00020800000000000001,,
2017-02-22,1117.44,,0.000202,,
2017-02-23,1166.72,,0.00020800000000000001,,
2017-02-24,1173.68,,0.00020800000000000001,,
2017-02-25,1143.84,,0.0002,,
2017-02-26,1165.2,,0.00020299999999999997,,
2017-02-27,1179.97,,0.00020800000000000001,,
2017-02-28,1179.97,,0.000205,,
2017-03-01,1222.5,,0.00020299999999999997,,
2017-03-02,1251.01,,0.000205,,
2017-03-03,1274.99,,0.00021099999999999998,,
2017-03-04,1255.15,,0.000205,,
2017-03-05,1267.12,,0.000206,,
2017-03-06,1272.83,,0.00021,,
2017-03-07,1223.54,,0.00020899999999999998,,
2017-03-08,1150.0,,0.00020800000000000001,,
2017-03-09,1188.49,,0.00021099999999999998,,
2017-03-10,1116.72,,0.000204,,
2017-03-11,1175.83,,0.00021099999999999998,,
2017-03-12,1221.38,,0.000229,,
